Timestamp,Open,High,Low,Close,Volume,EMA_open,EMA_close,Target,Trade_on,Port_change,Port
2024-02-17 01:00:00,2796.15,2797.36,2787.93,2790.81,3804.5143,2796.15,2790.81,,0,0.0,100.0
2024-02-17 02:00:00,2786.72,2794.46,2785.66,2790.03,3772.5146,2786.72,2790.03,-1.0,0,0.000279488750577698,100.02794887505777
2024-02-17 03:00:00,2788.79,2792.32,2785.45,2787.16,3008.6703,2788.79,2787.16,-1.0,1,-0.0009713372257644738,99.93078800469856
2024-02-17 04:00:00,2793.39,2794.37,2788.63,2788.63,3204.7169,2793.39,2788.63,-1.0,0,-0.0005274185909672407,99.87808264929487
2024-02-17 05:00:00,2793.32,2794.8,2778.99,2782.0,5904.6181,2793.32,2782.0,-1.0,0,0.002377511537923679,100.11554394317925
2024-02-17 06:00:00,2785.15,2788.7,2783.0,2787.66,2386.436,2785.15,2787.66,-1.0,0,-0.0020345075485261876,99.91185811330206
2024-02-17 07:00:00,2787.09,2792.71,2786.0,2792.27,1909.8705,2787.09,2792.27,-1.0,1,-0.0036537167373353018,99.54680848505521
2024-02-17 08:00:00,2795.56,2795.57,2781.47,2783.03,7728.1356,2795.56,2783.03,-1.0,1,0.001309135577863094,99.67712875370573
2024-02-17 09:00:00,2774.99,2780.0,2768.06,2776.41,5441.6842,2774.99,2776.41,-1.0,0,0.0023787023495975054,99.91423097407332
2024-02-17 10:00:00,2775.38,2778.51,2765.22,2768.82,6987.6402,2775.38,2768.82,-1.0,1,0.0007337460965778438,99.98754265104313
2024-02-17 11:00:00,2780.01,2783.36,2778.2,2780.06,3133.2555,2780.01,2780.06,-1.0,0,-0.004059491046727408,99.58164411686694
2024-02-17 12:00:00,2780.58,2782.8,2776.69,2776.95,2909.6359,2780.58,2776.95,-1.0,1,-0.0008813191082206401,99.49388091107872
2024-02-17 13:00:00,2782.99,2783.2,2756.0,2759.78,9257.6862,2782.99,2759.78,-1.0,0,0.006183042546678773,100.10905580988609
2024-02-17 14:00:00,2743.6,2754.73,2742.22,2745.9,5895.9344,2743.6,2745.9,-1.0,0,0.0050293864003652855,100.61254293372974
2024-02-17 15:00:00,2739.99,2748.2,2731.01,2746.4,8038.0136,2739.99,2746.4,-1.0,1,-0.0021820896609490515,100.39299734403227
2024-02-17 16:00:00,2754.33,2754.34,2742.73,2749.16,4421.1478,2754.33,2749.16,-1.0,1,-0.003004951937081184,100.09132121219393
2024-02-17 17:00:00,2755.33,2766.0,2755.32,2759.91,8911.881,2755.33,2759.91,-1.0,0,-0.003910285323517002,99.69993558784645
2024-02-17 18:00:00,2768.48,2771.88,2765.09,2771.58,3161.8203,2768.48,2771.58,-1.0,1,-0.0062283987521332485,99.07896463344336
2024-02-17 19:00:00,2769.31,2776.74,2767.74,2773.67,2919.0198,2769.31,2773.67,-1.0,1,-0.0027540825088938964,98.80609298994708
2024-02-17 20:00:00,2774.32,2777.14,2771.49,2776.66,2119.2667,2774.32,2776.66,-1.0,1,-0.003077994137730798,98.50196841495193
2024-02-17 21:00:00,2779.33,2794.53,2775.0,2791.01,5884.3264,2779.33,2791.01,-1.0,1,-0.007168079635245354,97.79589846112515
2024-02-17 22:00:00,2786.12,2788.12,2781.21,2785.1,3834.442,2786.12,2785.1,-1.0,1,0.00011751301500184837,97.80739075200813
2024-02-17 23:00:00,2785.54,2786.31,2780.53,2785.2,3205.1113,2785.54,2785.2,-1.0,0,-3.590535348817244e-05,97.80387894306944
2024-02-18 00:00:00,2785.92,2791.67,2784.09,2785.32,3134.3031,2785.92,2785.32,-1.0,0,-4.3084877208224045e-05,97.79966507495467
2024-02-18 01:00:00,2788.46,2797.4,2788.46,2793.19,6341.9857,2788.46,2793.19,-1.0,0,-0.002825528126032158,97.52332937056887
2024-02-18 02:00:00,2779.66,2781.48,2764.25,2777.21,16277.6396,2779.66,2777.21,-1.0,1,0.0037210572857557193,97.88621926585438
2024-02-18 03:00:00,2771.62,2776.49,2768.8,2774.8,2833.2905,2771.62,2774.8,-1.0,0,0.0008677773736951309,97.97116271212984
2024-02-18 04:00:00,2781.69,2796.46,2781.68,2795.6,5546.792,2781.69,2795.6,-1.0,1,-0.009496035750324249,97.04082504851463
2024-02-18 05:00:00,2796.6,2804.82,2794.71,2796.86,8835.1474,2796.6,2796.86,-1.0,1,-0.002450708255830669,96.80300629741562
2024-02-18 06:00:00,2802.88,2806.99,2790.64,2790.64,6785.8472,2802.88,2790.64,-1.0,1,0.00022392254170757733,96.82468267263067
2024-02-18 07:00:00,2787.56,2804.78,2782.82,2800.58,6238.2583,2787.56,2800.58,-1.0,0,-0.0035619069460769053,96.47980216286733
2024-02-18 08:00:00,2801.0,2804.51,2796.66,2802.05,4396.8731,2801.0,2802.05,-1.0,1,-0.0025248912725222114,96.23620115241164
2024-02-18 09:00:00,2805.51,2822.51,2805.27,2815.01,12481.5644,2805.51,2815.01,-1.0,1,-0.006625185132313855,95.59861850334632
2024-02-18 10:00:00,2819.78,2822.93,2809.7,2809.71,5423.9023,2819.78,2809.71,-1.0,1,-0.00011723581798992497,95.58741092110738
2024-02-18 11:00:00,2810.01,2810.29,2798.01,2803.6,6702.2235,2810.01,2803.6,-1.0,0,0.002174601649280576,95.79527546254687
2024-02-18 12:00:00,2803.4,2807.99,2800.69,2804.86,4147.762,2803.4,2804.86,-1.0,0,-0.00044942217149387156,95.75222294182963
2024-02-18 13:00:00,2792.41,2797.84,2787.08,2794.82,5247.201,2792.41,2794.82,-1.0,1,0.0015795012941822277,95.90346370188708
2024-02-18 14:00:00,2787.21,2801.88,2787.21,2796.28,6931.7571,2787.21,2796.28,-1.0,1,-0.0025223950021826223,95.66155728435342
2024-02-18 15:00:00,2809.85,2810.0,2801.12,2803.82,4782.4309,2809.85,2803.82,-1.0,1,-0.004696439555409316,95.21228856279113
2024-02-18 16:00:00,2807.49,2807.96,2794.6,2797.2,5069.4843,2807.49,2797.2,-1.0,0,0.002361064547652968,95.43709092181766
2024-02-18 17:00:00,2805.32,2820.99,2805.0,2819.2,10513.3034,2805.32,2819.2,-1.0,0,-0.007865007865007866,94.6864774511041
2024-02-18 18:00:00,2812.0,2819.94,2806.99,2814.59,7071.9932,2812.0,2814.59,-1.0,1,-0.00036478433598195487,94.65193730730061
2024-02-18 19:00:00,2834.44,2840.95,2822.29,2840.85,7465.7963,2834.44,2840.85,-1.0,1,-0.011329955695145567,93.5795350511492
2024-02-18 20:00:00,2827.86,2832.91,2817.09,2821.11,7023.2954,2827.86,2821.11,-1.0,1,0.004948624531390176,94.0426250339394
2024-02-18 21:00:00,2827.51,2830.37,2823.21,2826.83,2893.9608,2827.51,2826.83,-1.0,0,-0.002027570707983666,93.85194696211869
2024-02-18 22:00:00,2847.12,2885.83,2844.26,2885.1,30921.1755,2847.12,2885.1,-1.0,0,-0.020613195699776776,91.91735841258347
2024-02-18 23:00:00,2879.99,2892.03,2876.01,2879.25,18992.9296,2879.99,2879.25,-1.0,1,2.7659353228626227e-05,91.91990078726764
2024-02-19 00:00:00,2881.2,2884.81,2873.16,2880.75,5907.112,2881.2,2880.75,-1.0,0,-0.0005209690023443605,91.8720133682589
2024-02-19 01:00:00,2871.75,2872.59,2861.7,2864.5,5684.9825,2871.75,2864.5,-1.0,0,0.005640892128785906,92.39025348532363
2024-02-19 02:00:00,2867.32,2887.0,2867.31,2886.96,9737.3812,2867.32,2886.96,-1.0,0,-0.007840809914470252,91.66583906979548
2024-02-19 03:00:00,2882.8,2888.71,2877.29,2880.41,6868.0777,2882.8,2880.41,-1.0,1,0.00026882256768371617,91.6904809160231
2024-02-19 04:00:00,2886.79,2895.66,2880.84,2892.56,7760.6484,2886.79,2892.56,-1.0,0,-0.004218149499550443,91.30371675983365
2024-02-19 05:00:00,2896.21,2899.15,2882.89,2894.27,7506.0024,2896.21,2894.27,-1.0,1,-0.002591171833946413,91.06713314063094
2024-02-19 06:00:00,2907.01,2931.0,2905.15,2924.72,23818.145,2907.01,2924.72,-1.0,0,-0.01052078762520422,90.10903517322217
2024-02-19 07:00:00,2921.65,2930.0,2918.11,2927.92,7987.0806,2921.65,2927.92,-1.0,1,-0.0030941218304659157,89.83022684037047
2024-02-19 08:00:00,2926.38,2928.36,2916.0,2918.08,8376.7989,2926.38,2918.08,-1.0,1,0.0013607475614088311,89.9524631024843
2024-02-19 09:00:00,2906.69,2920.72,2905.07,2914.05,7127.9653,2906.69,2914.05,-1.0,0,0.0013810450707313526,90.07669150825214
2024-02-19 10:00:00,2907.87,2918.26,2892.25,2900.89,11833.2145,2907.87,2900.89,-1.0,1,0.0025160515433847426,90.30332910694445
2024-02-19 11:00:00,2911.0,2916.6,2905.57,2914.99,5794.4445,2911.0,2914.99,-1.0,0,-0.004860577271113317,89.86440279798137
2024-02-19 12:00:00,2913.2,2913.26,2905.57,2907.81,5535.9172,2913.2,2907.81,-1.0,1,0.0004631302337228726,89.90602171985256
2024-02-19 13:00:00,2906.11,2912.63,2900.6,2905.18,8000.8149,2906.11,2905.18,-1.0,0,0.0009044607453719841,89.98733818727074
2024-02-19 14:00:00,2894.06,2900.96,2886.03,2896.87,8685.6865,2894.06,2896.87,-1.0,0,0.002860407960952487,90.24473868580652
2024-02-19 15:00:00,2900.79,2919.79,2899.57,2913.92,8218.6707,2900.79,2913.92,-1.0,1,-0.007885662801575558,89.53309910691397
2024-02-19 16:00:00,2908.93,2919.47,2907.12,2916.21,9005.1131,2908.93,2916.21,-1.0,1,-0.0027858829343290013,89.28367037405442
2024-02-19 17:00:00,2897.42,2942.5,2887.29,2939.99,19851.4462,2897.42,2939.99,-1.0,1,-0.010154419606269694,88.3770465210884
2024-02-19 18:00:00,2942.56,2953.84,2937.53,2939.12,14724.6795,2942.56,2939.12,-1.0,1,-0.0017040806261246159,88.2264449083177
2024-02-19 19:00:00,2932.65,2933.0,2920.03,2926.37,10461.2189,2932.65,2926.37,-1.0,0,0.004338033152780424,88.60917415128195
2024-02-19 20:00:00,2934.04,2938.0,2927.0,2936.56,6604.3617,2934.04,2936.56,-1.0,0,-0.0034821297375246655,88.30062551095226
2024-02-19 21:00:00,2934.17,2950.56,2932.61,2942.93,5669.9477,2934.17,2942.93,-1.0,1,-0.004169204783828661,87.93248212065693
2024-02-19 22:00:00,2967.84,2984.52,2962.44,2974.99,15455.5372,2967.84,2974.99,-1.0,1,-0.012893905053806902,86.79868904504761
2024-02-19 23:00:00,2961.52,2963.43,2950.89,2953.58,11835.1392,2961.52,2953.58,-1.0,1,0.0051966628459254845,87.24975256748304
2024-02-20 00:00:00,2944.8,2954.8,2940.72,2950.58,10673.0595,2944.8,2950.58,-1.0,0,0.0010157165202906303,87.33837358255711
2024-02-20 01:00:00,2934.99,2944.7,2903.31,2915.21,17664.8818,2934.99,2915.21,-1.0,1,0.009987473649248586,88.21066328728114
2024-02-20 02:00:00,2921.6,2926.78,2917.28,2921.64,5683.6007,2921.6,2921.64,-1.0,0,-0.0022056730046891427,88.01609940854266
2024-02-20 03:00:00,2926.81,2930.89,2913.76,2918.0,5148.405,2926.81,2918.0,-1.0,1,-0.0007541243958872849,87.94972432074783
2024-02-20 04:00:00,2907.0,2921.93,2902.38,2917.32,9762.5403,2907.0,2917.32,-1.0,0,0.00023303632625080065,87.97021980139831
2024-02-20 05:00:00,2924.42,2935.2,2922.61,2931.32,5551.7093,2924.42,2931.32,-1.0,1,-0.006798925040790863,87.37211687114672
2024-02-20 06:00:00,2928.1,2933.63,2926.0,2932.28,3638.7763,2928.1,2932.28,-1.0,1,-0.002327497509654366,87.1687584867159
2024-02-20 07:00:00,2930.8,2931.72,2926.6,2929.27,2473.6201,2930.8,2929.27,-1.0,1,-0.000973495027759894,87.08390013375308
2024-02-20 08:00:00,2921.78,2923.95,2904.36,2911.48,8773.5928,2921.78,2911.48,-1.0,0,0.006073185469417283,87.61277681066558
2024-02-20 09:00:00,2916.51,2920.99,2890.0,2895.0,14796.4353,2916.51,2895.0,-1.0,0,0.005660351436382877,88.10869591773132
2024-02-20 10:00:00,2900.44,2917.73,2900.25,2916.2,10875.9996,2900.44,2916.2,-1.0,0,-0.007322970639032753,87.46347852448231
2024-02-20 11:00:00,2919.61,2941.0,2919.6,2935.85,13962.3877,2919.61,2935.85,-1.0,1,-0.00873822097249849,86.69920332211201
2024-02-20 12:00:00,2935.3,2954.45,2932.4,2947.4,12012.1799,2935.3,2947.4,-1.0,1,-0.0059341246998314565,86.18471943822257
2024-02-20 13:00:00,2930.81,2971.54,2926.84,2967.93,26665.7843,2930.81,2967.93,-1.0,1,-0.008965461084345438,85.41203369003395
2024-02-20 14:00:00,2997.61,3004.6,2954.44,2967.12,42555.7619,2997.61,2967.12,-1.0,1,-0.0017270825120538741,85.26452006032893
2024-02-20 15:00:00,2939.0,2940.34,2906.79,2911.4,22776.0453,2939.0,2911.4,-1.0,0,0.018779152848553412,86.8657155151004
2024-02-20 16:00:00,2925.08,2934.54,2919.71,2933.34,9983.1552,2925.08,2933.34,-1.0,0,-0.007535893384625972,86.21110474419935
2024-02-20 17:00:00,2897.15,2913.68,2885.47,2900.39,21352.0255,2897.15,2900.39,-1.0,1,0.00923292901607051,87.00708575469956
2024-02-20 18:00:00,2917.29,2921.2,2908.41,2916.51,11608.8754,2917.29,2916.51,-1.0,1,-0.007557873251528362,86.34949722858067
2024-02-20 19:00:00,2930.59,2953.59,2927.1,2953.25,11595.5067,2930.59,2953.25,-1.0,0,-0.012597248080753977,85.26173119034385
2024-02-20 20:00:00,2985.98,2988.08,2966.23,2967.18,14498.2151,2985.98,2967.18,-1.0,1,-0.006716837382544599,84.6890420069841
2024-02-20 21:00:00,2977.46,2994.56,2970.0,2993.54,11265.8293,2977.46,2993.54,-1.0,0,-0.008883856051874214,83.93667674862292
2024-02-20 22:00:00,2988.02,2994.87,2983.34,2988.51,5835.4204,2988.02,2988.51,-1.0,1,-0.00031971511989158487,83.90984092395293
2024-02-20 23:00:00,2995.05,3033.09,2994.64,3012.0,21905.6835,2995.05,3012.0,-1.0,1,-0.009860104199082412,83.08248114911432
2024-02-21 00:00:00,3014.81,3017.15,3004.39,3008.01,5930.79,3014.81,3008.01,-1.0,1,-0.0006752988047809491,83.02637564889609
2024-02-21 01:00:00,3003.53,3004.82,2992.5,2995.26,6566.2917,3003.53,2995.26,-1.0,0,0.004238682717145222,83.37829811242628
2024-02-21 02:00:00,3000.45,3005.0,2992.41,3002.1,7868.9745,3000.45,3002.1,-1.0,0,-0.0022836081007991593,83.18789475542589
2024-02-21 03:00:00,3010.11,3011.09,3000.41,3006.0,7071.698,3010.11,3006.0,-1.0,1,-0.003299090636554442,82.91345035076358
2024-02-21 04:00:00,3005.15,3010.0,3003.33,3003.34,5587.9859,3005.15,3003.34,-1.0,0,0.0008848968729207766,82.98682020370204
2024-02-21 05:00:00,2997.55,3008.97,2996.12,2998.79,6494.751,2997.55,2998.79,-1.0,0,0.001514979988945701,83.1125435756569
2024-02-21 06:00:00,2976.27,2980.4,2966.49,2974.4,8782.2551,2976.27,2974.4,-1.0,1,0.006133280423103942,83.62229611208384
2024-02-21 07:00:00,2951.05,2951.06,2921.9,2941.71,16055.6419,2951.05,2941.71,-1.0,0,0.010990451855836489,84.54134293157823
2024-02-21 08:00:00,2940.54,2956.84,2934.6,2955.8,11456.3889,2940.54,2955.8,-1.0,0,-0.004789731142770751,84.1364126284872
2024-02-21 09:00:00,2941.53,2941.63,2904.99,2907.37,20767.0026,2941.53,2907.37,-1.0,1,0.014384735097097331,85.34669263616806
2024-02-21 10:00:00,2900.2,2919.65,2888.45,2919.1,20656.931,2900.2,2919.1,-1.0,0,-0.004034574202801852,85.00235507176372
2024-02-21 11:00:00,2916.16,2926.36,2906.6,2911.13,7991.472,2916.16,2911.13,-1.0,1,0.0007302935836387241,85.0644317462668
2024-02-21 12:00:00,2899.11,2923.6,2880.0,2919.61,20862.1606,2899.11,2919.61,-1.0,0,-0.002912958198362841,84.81664261242244
2024-02-21 13:00:00,2921.2,2928.31,2905.8,2908.0,10370.9595,2921.2,2908.0,-1.0,1,0.0019765585129521155,84.98428766941805
2024-02-21 14:00:00,2907.64,2911.35,2881.75,2883.02,20161.1579,2907.64,2883.02,-1.0,0,0.008590096286107296,85.7143108833046
2024-02-21 15:00:00,2892.22,2915.33,2878.19,2910.0,25777.2408,2892.22,2910.0,-1.0,0,-0.009358242398595923,84.91217558503003
2024-02-21 16:00:00,2914.81,2926.2,2907.21,2908.2,13750.3206,2914.81,2908.2,-1.0,1,-0.0013814432989690097,84.79487422906719
2024-02-21 17:00:00,2931.46,2935.0,2911.88,2915.71,11936.1327,2931.46,2915.71,-1.0,0,-0.0025823533457121997,84.57590390190252
2024-02-21 18:00:00,2898.05,2908.52,2886.0,2889.46,10456.1106,2898.05,2889.46,-1.0,0,0.009002952968573692,85.33733678700595
2024-02-21 19:00:00,2900.3,2915.0,2890.0,2905.17,10728.7296,2900.3,2905.17,-1.0,0,-0.00543700206959087,84.87335751028164
2024-02-21 20:00:00,2912.99,2916.85,2904.62,2904.82,5835.9625,2912.99,2904.82,-1.0,1,-0.001879525122454139,84.71383590261402
2024-02-21 21:00:00,2906.19,2924.69,2899.84,2924.69,15892.7607,2906.19,2924.69,-1.0,0,-0.006840354996178727,84.1343631919521
2024-02-21 22:00:00,2927.98,2928.04,2913.2,2922.35,6099.0594,2927.98,2922.35,-1.0,1,-0.0011999152046883103,84.03340909032131
2024-02-21 23:00:00,2934.19,2956.25,2932.26,2951.49,11133.2942,2934.19,2951.49,-1.0,0,-0.009971427104898413,83.19547607720106
2024-02-22 00:00:00,2967.91,2968.59,2950.0,2954.11,9020.7577,2967.91,2954.11,-1.0,1,-0.0028876872359385754,82.9552335628451
2024-02-22 01:00:00,2940.99,2950.17,2934.99,2940.99,5659.0128,2940.99,2940.99,-1.0,0,0.0044412699594802985,83.32366014964943
2024-02-23 01:00:00,2989.7,2993.44,2975.24,2980.93,4621.3223,2989.7,2980.93,-1.0,1,-0.015580461001227498,82.02543911220829
2024-02-23 02:00:00,2979.41,2991.47,2975.59,2975.73,7030.152,2979.41,2975.73,-1.0,0,0.0017444220427852443,82.16852609626477
2024-02-23 03:00:00,2945.09,2952.39,2932.81,2946.87,15102.1188,2945.09,2946.87,-1.0,0,0.009698460545815692,82.96543430471722
2024-02-23 04:00:00,2955.95,2961.4,2947.51,2960.09,7739.8625,2955.95,2960.09,-1.0,1,-0.006486115777078818,82.4273108923212
2024-02-23 05:00:00,2952.6,2962.0,2948.91,2957.29,7227.9088,2952.6,2957.29,-1.0,1,-0.001054082815049481,82.34042568041887
2024-02-23 06:00:00,2959.41,2964.66,2956.91,2957.01,3871.6474,2959.41,2957.01,-1.0,1,-0.001905318720856005,82.18354092588672
2024-02-23 07:00:00,2964.73,2964.83,2939.67,2943.0,10110.2688,2964.73,2943.0,-1.0,0,0.004737894021325669,82.57291783309086
2024-02-23 08:00:00,2933.61,2946.47,2931.84,2933.22,10350.0946,2933.61,2933.22,-1.0,0,0.0033231396534149507,82.84731917064018
2024-02-23 09:00:00,2924.15,2937.77,2916.92,2930.01,9862.5028,2924.15,2930.01,-1.0,0,0.0010943604639268728,82.93798400128284
2024-02-23 10:00:00,2939.02,2946.24,2932.4,2942.31,6654.6429,2939.02,2942.31,-1.0,1,-0.006197937890996865,82.4239395276384
2024-02-23 11:00:00,2941.66,2948.65,2938.71,2939.15,4500.3083,2941.66,2939.15,-1.0,1,-0.0009260139142375024,82.34761381276954
